0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.109614894,1.5356582e-08,1.451799e-07,9.286175e-09,1.28154225e-08,2.4723679e-08,9.231888e-09,0.003126942,3.7630198e-07,2.3596765e-08,1.0812271e-08,0.046647742,1.008703e-08,1.3921388e-08,9.582961e-09,9.847314e-09,9.348999e-09,0.00599899,1.5938195e-08,1.0410482e-08,9.806154e-09,9.586909e-09,2.2361089e-08,1.07774545e-08,1.0863599e-08,9.1649905e-09,1.4689087e-08,9.1329e-09,9.820754e-09,0.04729654,0.002371418,9.272176e-09,0.28862965,0.486492,0.0,9.5436885e-09,1.851252e-08,1.0490332e-08,9.069842e-07,2.3980661e-08,1.2610772e-08,1.0486451e-08,1.4016741e-05,0.009768518,3.659236e-05,3.5481585e-07,1.1839202e-08,9.4153e-09,3.2154002e-08,3.9260416e-07
0.036995433,7.2195974e-09,5.4517614e-08,4.617802e-09,6.1477605e-09,1.1038217e-08,4.5937143e-09,0.0008662767,1.3055603e-07,1.0587506e-08,5.286526e-09,0.01477542,4.9704107e-09,6.6169674e-09,4.7490447e-09,4.8653663e-09,4.6456745e-09,0.0017014522,7.46295e-09,5.1117723e-09,4.8472857e-09,4.7508024e-09,1.0092172e-08,5.2715032e-09,5.3088973e-09,4.563916e-09,6.940768e-09,4.5495754e-09,4.8537343e-09,0.015000127,0.00065153325,4.611597e-09,0.0,0.18783738,0.73932886,4.731694e-09,8.52681e-09,5.1465316e-09,2.950586e-07,1.0741381e-08,6.0605e-09,5.144873e-09,3.9489173e-06,0.0028286513,1.0006099e-05,1.2365548e-07,5.729971e-09,4.6750075e-09,1.3964637e-08,1.3577142e-07
0.109614894,1.5356582e-08,1.451799e-07,9.286175e-09,1.28154225e-08,2.4723679e-08,9.231888e-09,0.003126942,3.7630198e-07,2.3596765e-08,1.0812271e-08,0.046647742,1.008703e-08,1.3921388e-08,9.582961e-09,9.847314e-09,9.348999e-09,0.00599899,1.5938195e-08,1.0410482e-08,9.806154e-09,9.586909e-09,2.2361089e-08,1.07774545e-08,1.0863599e-08,9.1649905e-09,1.4689087e-08,9.1329e-09,9.820754e-09,0.04729654,0.002371418,9.272176e-09,0.28862965,0.486492,0.0,9.5436885e-09,1.851252e-08,1.0490332e-08,9.069842e-07,2.3980661e-08,1.2610772e-08,1.0486451e-08,1.4016741e-05,0.009768518,3.659236e-05,3.5481585e-07,1.1839202e-08,9.4153e-09,3.2154002e-08,3.9260416e-07
0.109614894,1.5356582e-08,1.451799e-07,9.286175e-09,1.28154225e-08,2.4723679e-08,9.231888e-09,0.003126942,3.7630198e-07,2.3596765e-08,1.0812271e-08,0.046647742,1.008703e-08,1.3921388e-08,9.582961e-09,9.847314e-09,9.348999e-09,0.00599899,1.5938195e-08,1.0410482e-08,9.806154e-09,9.586909e-09,2.2361089e-08,1.07774545e-08,1.0863599e-08,9.1649905e-09,1.4689087e-08,9.1329e-09,9.820754e-09,0.04729654,0.002371418,9.272176e-09,0.28862965,0.486492,0.0,9.5436885e-09,1.851252e-08,1.0490332e-08,9.069842e-07,2.3980661e-08,1.2610772e-08,1.0486451e-08,1.4016741e-05,0.009768518,3.659236e-05,3.5481585e-07,1.1839202e-08,9.4153e-09,3.2154002e-08,3.9260416e-07
0.036995433,7.2195974e-09,5.4517614e-08,4.617802e-09,6.1477605e-09,1.1038217e-08,4.5937143e-09,0.0008662767,1.3055603e-07,1.0587506e-08,5.286526e-09,0.01477542,4.9704107e-09,6.6169674e-09,4.7490447e-09,4.8653663e-09,4.6456745e-09,0.0017014522,7.46295e-09,5.1117723e-09,4.8472857e-09,4.7508024e-09,1.0092172e-08,5.2715032e-09,5.3088973e-09,4.563916e-09,6.940768e-09,4.5495754e-09,4.8537343e-09,0.015000127,0.00065153325,4.611597e-09,0.0,0.18783738,0.73932886,4.731694e-09,8.52681e-09,5.1465316e-09,2.950586e-07,1.0741381e-08,6.0605e-09,5.144873e-09,3.9489173e-06,0.0028286513,1.0006099e-05,1.2365548e-07,5.729971e-09,4.6750075e-09,1.3964637e-08,1.3577142e-07
0.028206414,7.293415e-09,4.6903942e-08,4.8508784e-09,6.298612e-09,1.0753855e-08,4.827683e-09,0.000572359,1.0591004e-07,1.0350939e-08,5.4884786e-09,0.010730872,5.1882267e-09,6.7358443e-09,4.9768274e-09,5.0880713e-09,4.8776916e-09,0.0011414461,7.5179605e-09,5.3227316e-09,5.070788e-09,4.978527e-09,9.907444e-09,5.4742806e-09,5.509708e-09,4.7989475e-09,7.036359e-09,4.785064e-09,5.076981e-09,0.010905199,0.00042829072,4.8449142e-09,0.08630672,0.15945153,0.7022471,4.9601865e-09,8.491258e-09,5.3557168e-09,2.2791164e-07,1.0488744e-08,6.217008e-09,5.3541647e-09,2.71504e-06,0.0,6.6966804e-06,1.00652635e-07,5.9068834e-09,4.9058597e-09,1.3341716e-08,1.0987211e-07
0.041502018,7.7449975e-09,6.0137666e-08,4.919941e-09,6.578851e-09,1.1916851e-08,4.893885e-09,0.0009961657,1.4546163e-07,1.1423289e-08,5.644065e-09,0.01671142,5.3015325e-09,7.0889454e-09,5.061885e-09,5.1877787e-09,4.9500617e-09,0.0019510972,8.0099545e-09,5.454652e-09,5.168204e-09,5.063787e-09,1.0880965e-08,5.6277587e-09,5.668296e-09,4.8616946e-09,7.4412196e-09,4.8461963e-09,5.1751874e-09,0.016962787,0.00074994826,4.9132263e-09,0.11754403,0.0,0.80032986,5.043112e-09,9.170331e-09,5.4923293e-09,3.3146702e-07,1.1591743e-08,6.4840364e-09,5.4905174e-09,4.5212832e-06,0.0032355124,1.1504361e-05,1.3769508e-07,6.125115e-09,4.981792e-09,1.5127599e-08,1.5133509e-07
0.109614894,1.5356582e-08,1.451799e-07,9.286175e-09,1.28154225e-08,2.4723679e-08,9.231888e-09,0.003126942,3.7630198e-07,2.3596765e-08,1.0812271e-08,0.046647742,1.008703e-08,1.3921388e-08,9.582961e-09,9.847314e-09,9.348999e-09,0.00599899,1.5938195e-08,1.0410482e-08,9.806154e-09,9.586909e-09,2.2361089e-08,1.07774545e-08,1.0863599e-08,9.1649905e-09,1.4689087e-08,9.1329e-09,9.820754e-09,0.04729654,0.002371418,9.272176e-09,0.28862965,0.486492,0.0,9.5436885e-09,1.851252e-08,1.0490332e-08,9.069842e-07,2.3980661e-08,1.2610772e-08,1.0486451e-08,1.4016741e-05,0.009768518,3.659236e-05,3.5481585e-07,1.1839202e-08,9.4153e-09,3.2154002e-08,3.9260416e-07
0.109614894,1.5356582e-08,1.451799e-07,9.286175e-09,1.28154225e-08,2.4723679e-08,9.231888e-09,0.003126942,3.7630198e-07,2.3596765e-08,1.0812271e-08,0.046647742,1.008703e-08,1.3921388e-08,9.582961e-09,9.847314e-09,9.348999e-09,0.00599899,1.5938195e-08,1.0410482e-08,9.806154e-09,9.586909e-09,2.2361089e-08,1.07774545e-08,1.0863599e-08,9.1649905e-09,1.4689087e-08,9.1329e-09,9.820754e-09,0.04729654,0.002371418,9.272176e-09,0.28862965,0.486492,0.0,9.5436885e-09,1.851252e-08,1.0490332e-08,9.069842e-07,2.3980661e-08,1.2610772e-08,1.0486451e-08,1.4016741e-05,0.009768518,3.659236e-05,3.5481585e-07,1.1839202e-08,9.4153e-09,3.2154002e-08,3.9260416e-07
0.036995433,7.2195974e-09,5.4517614e-08,4.617802e-09,6.1477605e-09,1.1038217e-08,4.5937143e-09,0.0008662767,1.3055603e-07,1.0587506e-08,5.286526e-09,0.01477542,4.9704107e-09,6.6169674e-09,4.7490447e-09,4.8653663e-09,4.6456745e-09,0.0017014522,7.46295e-09,5.1117723e-09,4.8472857e-09,4.7508024e-09,1.0092172e-08,5.2715032e-09,5.3088973e-09,4.563916e-09,6.940768e-09,4.5495754e-09,4.8537343e-09,0.015000127,0.00065153325,4.611597e-09,0.0,0.18783738,0.73932886,4.731694e-09,8.52681e-09,5.1465316e-09,2.950586e-07,1.0741381e-08,6.0605e-09,5.144873e-09,3.9489173e-06,0.0028286513,1.0006099e-05,1.2365548e-07,5.729971e-09,4.6750075e-09,1.3964637e-08,1.3577142e-07
